galaxy,r_kpc,vobs_kms,vobs_err_kms,vbar_kms
G0149,5.84210526,10533.63557320,0.0,9010.99854731
G0149,6.60526316,9733.47014192,0.0,9010.99854731
G0149,7.36842105,9529.47475003,0.0,9010.99854731
G0149,8.13157895,11147.03235211,0.0,9010.99854731
G0149,8.89473684,9856.21389877,0.0,9010.99854731
G0149,9.65789474,10511.95410308,0.0,9010.99854731
G0149,10.42105263,9512.54732858,0.0,9010.99854731
G0149,11.18421053,9247.65414252,0.0,9010.99854731
G0149,11.94736842,9079.93770216,0.0,9010.99854731
G0149,12.71052632,10321.47361723,0.0,9010.99854731
G0149,13.47368421,9016.95080449,0.0,9010.99854731
G0149,14.23684211,8850.82682637,0.0,9010.99854731
G0149,15.00000000,9530.29460870,0.0,9010.99854731
G0150,0.50000000,9697.21566173,0.0,9063.69444524
G0150,1.26315789,9753.14505634,0.0,9063.69444524
G0150,2.02631579,9276.11282295,0.0,9063.69444524
G0150,2.78947368,9490.14730368,0.0,9063.69444524
G0150,3.55263158,9917.55694073,0.0,9063.69444524
G0150,4.31578947,8933.65540897,0.0,9063.69444524
G0150,5.07894737,9937.76063388,0.0,9063.69444524
G0150,5.84210526,10188.92120241,0.0,9063.69444524
G0150,6.60526316,10568.33893410,0.0,9063.69444524
G0150,7.36842105,10114.62959904,0.0,9063.69444524
G0150,8.13157895,10461.61217375,0.0,9063.69444524
G0150,8.89473684,10038.25288526,0.0,9063.69444524
G0150,9.65789474,10628.28821624,0.0,9063.69444524
G0150,10.42105263,9952.43826441,0.0,9063.69444524
G0150,11.18421053,10921.42754656,0.0,9063.69444524
G0150,11.94736842,10185.90663743,0.0,9063.69444524
G0150,12.71052632,9613.74769772,0.0,9063.69444524
G0150,13.47368421,9980.64601317,0.0,9063.69444524
G0150,14.23684211,9028.09487517,0.0,9063.69444524
G0150,15.00000000,10488.14297284,0.0,9063.69444524
G0151,0.50000000,9810.85659354,0.0,9116.39034318
G0151,1.26315789,10559.93319826,0.0,9116.39034318
G0151,2.02631579,11045.60399739,0.0,9116.39034318
G0151,2.78947368,9951.99204726,0.0,9116.39034318
G0151,3.55263158,9965.82653697,0.0,9116.39034318
G0151,4.31578947,9871.70464749,0.0,9116.39034318
G0151,5.07894737,10132.35322772,0.0,9116.39034318
G0151,5.84210526,11049.12445204,0.0,9116.39034318
G0151,6.60526316,10585.41039749,0.0,9116.39034318
G0151,7.36842105,10066.87515955,0.0,9116.39034318
G0151,8.13157895,10474.21408969,0.0,9116.39034318
G0151,8.89473684,8923.29312991,0.0,9116.39034318
G0151,9.65789474,10008.43200107,0.0,9116.39034318
G0151,10.42105263,8539.55855773,0.0,9116.39034318
G0151,11.18421053,10505.96831949,0.0,9116.39034318
G0151,11.94736842,8868.18452824,0.0,9116.39034318
G0151,12.71052632,10219.16983511,0.0,9116.39034318
G0151,13.47368421,9497.78611038,0.0,9116.39034318
G0151,14.23684211,11219.55478323,0.0,9116.39034318
G0151,15.00000000,9317.88663299,0.0,9116.39034318
G0152,0.50000000,9839.81380776,0.0,9169.08624112
G0152,1.26315789,10850.95873284,0.0,9169.08624112
G0152,2.02631579,10226.22824466,0.0,9169.08624112
G0152,2.78947368,10108.01279644,0.0,9169.08624112
G0152,3.55263158,9889.33327723,0.0,9169.08624112
G0152,4.31578947,10051.58347582,0.0,9169.08624112
G0152,5.07894737,9629.35838542,0.0,9169.08624112
G0152,5.84210526,9921.46985517,0.0,9169.08624112
G0152,6.60526316,9982.44383176,0.0,9169.08624112
G0152,7.36842105,10369.90334323,0.0,9169.08624112
G0152,8.13157895,10044.93291764,0.0,9169.08624112
G0152,8.89473684,10427.83385691,0.0,9169.08624112
G0152,9.65789474,9260.50496060,0.0,9169.08624112
G0152,10.42105263,10709.94187231,0.0,9169.08624112
G0152,11.18421053,10233.29020291,0.0,9169.08624112
G0152,11.94736842,10824.42061711,0.0,9169.08624112
G0152,12.71052632,10270.49919777,0.0,9169.08624112
G0152,13.47368421,9953.51849540,0.0,9169.08624112
G0152,14.23684211,10074.91026018,0.0,9169.08624112
G0152,15.00000000,9427.29059884,0.0,9169.08624112
G0153,0.50000000,9948.02909371,0.0,9221.78213906
G0153,1.26315789,10155.53411768,0.0,9221.78213906
G0153,2.02631579,10129.55568962,0.0,9221.78213906
G0153,2.78947368,9238.55130126,0.0,9221.78213906
G0153,3.55263158,10308.71384393,0.0,9221.78213906
G0153,4.31578947,9557.03236868,0.0,9221.78213906
G0153,5.07894737,9953.78878438,0.0,9221.78213906
G0153,5.84210526,10490.06103050,0.0,9221.78213906
G0153,6.60526316,9706.45768559,0.0,9221.78213906
G0153,7.36842105,9998.84639664,0.0,9221.78213906
G0153,8.13157895,9840.35889376,0.0,9221.78213906
G0153,8.89473684,10333.62231169,0.0,9221.78213906
G0153,9.65789474,9482.12251436,0.0,9221.78213906
G0153,10.42105263,9281.40655406,0.0,9221.78213906
G0153,11.18421053,9018.25513762,0.0,9221.78213906
G0153,11.94736842,11156.49347300,0.0,9221.78213906
G0153,12.71052632,10402.82932486,0.0,9221.78213906
G0153,13.47368421,10875.91054770,0.0,9221.78213906
G0153,14.23684211,9873.61854743,0.0,9221.78213906
G0153,15.00000000,10626.51976564,0.0,9221.78213906
G0154,0.50000000,9894.04902418,0.0,9274.47803699
G0154,1.26315789,9480.36751486,0.0,9274.47803699
G0154,2.02631579,10547.82040111,0.0,9274.47803699
G0154,2.78947368,9970.30798272,0.0,9274.47803699
G0154,3.55263158,10250.79131853,0.0,9274.47803699
G0154,4.31578947,10331.25930698,0.0,9274.47803699
G0154,5.07894737,10418.55625901,0.0,9274.47803699
G0154,5.84210526,10011.64385040,0.0,9274.47803699
G0154,6.60526316,8950.78172116,0.0,9274.47803699
G0154,7.36842105,9518.17953227,0.0,9274.47803699
G0154,8.13157895,10405.40859649,0.0,9274.47803699
G0154,8.89473684,11104.35874459,0.0,9274.47803699
G0154,9.65789474,10101.48998180,0.0,9274.47803699
G0154,10.42105263,10817.39621724,0.0,9274.47803699
G0154,11.18421053,8916.76614910,0.0,9274.47803699
G0154,11.94736842,10873.22388946,0.0,9274.47803699
G0154,12.71052632,9544.72291821,0.0,9274.47803699
G0154,13.47368421,9606.49940505,0.0,9274.47803699
G0154,14.23684211,9967.60952040,0.0,9274.47803699
G0154,15.00000000,10269.40010597,0.0,9274.47803699
L000,0.50000000,13.91758031,0.0,14.49136921
L000,1.26315789,17.38636907,0.0,14.49136921
L000,2.02631579,13.53107112,0.0,14.49136921
L000,2.78947368,16.02647440,0.0,14.49136921
L000,3.55263158,14.41395247,0.0,14.49136921
L000,4.31578947,16.14878338,0.0,14.49136921
L000,5.07894737,12.62133163,0.0,14.49136921
L000,5.84210526,14.26297380,0.0,14.49136921
L000,6.60526316,13.83645752,0.0,14.49136921
L000,7.36842105,17.24971709,0.0,14.49136921
L000,8.13157895,12.27013124,0.0,14.49136921
L000,8.89473684,18.54820365,0.0,14.49136921
L000,9.65789474,14.99986536,0.0,14.49136921
L000,10.42105263,16.11151755,0.0,14.49136921
L000,11.18421053,11.78341224,0.0,14.49136921
L000,11.94736842,14.55124845,0.0,14.49136921
L000,12.71052632,17.13578226,0.0,14.49136921
L000,13.47368421,18.18366413,0.0,14.49136921
L000,14.23684211,14.24455052,0.0,14.49136921
L000,15.00000000,17.60240585,0.0,14.49136921
L001,0.50000000,20.24898399,0.0,18.30489086
L001,1.26315789,20.98736396,0.0,18.30489086
L001,2.02631579,19.63629059,0.0,18.30489086
L001,2.78947368,22.36767425,0.0,18.30489086
L001,3.55263158,17.27239059,0.0,18.30489086
L001,4.31578947,20.98803339,0.0,18.30489086
L001,5.07894737,22.40355843,0.0,18.30489086
L001,5.84210526,21.18839250,0.0,18.30489086
L001,6.60526316,19.51904454,0.0,18.30489086
L001,7.36842105,20.79059013,0.0,18.30489086
L001,8.13157895,20.38560945,0.0,18.30489086
L001,8.89473684,19.53694333,0.0,18.30489086
L001,9.65789474,21.66351054,0.0,18.30489086
L001,10.42105263,22.09541773,0.0,18.30489086
L001,11.18421053,17.82084445,0.0,18.30489086
L001,11.94736842,22.91076554,0.0,18.30489086
L001,12.71052632,20.05409001,0.0,18.30489086
L001,13.47368421,19.70233061,0.0,18.30489086
L001,14.23684211,21.43709361,0.0,18.30489086
L001,15.00000000,18.75922882,0.0,18.30489086
L002,0.50000000,24.87342519,0.0,22.11840979
L002,1.26315789,23.61540044,0.0,22.11840979
L002,2.02631579,24.07793239,0.0,22.11840979
L002,2.78947368,24.74573988,0.0,22.11840979
L002,3.55263158,24.16660193,0.0,22.11840979
L002,4.31578947,23.61424919,0.0,22.11840979
L002,5.07894737,26.03872918,0.0,22.11840979
L002,5.84210526,25.04024469,0.0,22.11840979
L002,6.60526316,24.92259393,0.0,22.11840979
L002,7.36842105,25.53239109,0.0,22.11840979
L002,8.13157895,20.82967922,0.0,22.11840979
L002,8.89473684,25.57086189,0.0,22.11840979
L002,9.65789474,27.78083138,0.0,22.11840979
L002,10.42105263,22.49782480,0.0,22.11840979
L002,11.18421053,28.11458649,0.0,22.11840979
L002,11.94736842,21.30281672,0.0,22.11840979
L002,12.71052632,23.03039174,0.0,22.11840979
L002,13.47368421,25.19932674,0.0,22.11840979
L002,14.23684211,23.18807266,0.0,22.11840979
L002,15.00000000,22.72583646,0.0,22.11840979
L003,0.50000000,28.53604671,0.0,25.93192872
L003,1.26315789,28.98546442,0.0,25.93192872
L003,2.02631579,29.67666732,0.0,25.93192872
L003,2.78947368,27.86375299,0.0,25.93192872
L003,3.55263158,25.08654399,0.0,25.93192872
L003,4.31578947,29.19942885,0.0,25.93192872
L003,5.07894737,30.34231448,0.0,25.93192872
L003,5.84210526,27.56474880,0.0,25.93192872
L003,6.60526316,29.53799592,0.0,25.93192872
L003,7.36842105,26.13861178,0.0,25.93192872
L003,8.13157895,27.15189319,0.0,25.93192872
L003,8.89473684,26.41815293,0.0,25.93192872
L003,9.65789474,28.44591761,0.0,25.93192872
L003,10.42105263,26.44177364,0.0,25.93192872
L003,11.18421053,30.91286519,0.0,25.93192872
L003,11.94736842,29.10423804,0.0,25.93192872
L003,12.71052632,28.36298395,0.0,25.93192872
L003,13.47368421,29.42587159,0.0,25.93192872
L003,14.23684211,30.31392242,0.0,25.93192872
L003,15.00000000,28.90874118,0.0,25.93192872
L004,0.50000000,31.09743462,0.0,29.74544765
L004,1.26315789,32.59660826,0.0,29.74544765
L004,2.02631579,31.74689755,0.0,29.74544765
L004,2.78947368,33.32889809,0.0,29.74544765
L004,3.55263158,31.82678013,0.0,29.74544765
L004,4.31578947,32.56994615,0.0,29.74544765
L004,5.07894737,34.15905205,0.0,29.74544765
L004,5.84210526,31.15900910,0.0,29.74544765
L004,6.60526316,32.21530052,0.0,29.74544765
L004,7.36842105,32.07622539,0.0,29.74544765
L004,8.13157895,31.46582117,0.0,29.74544765
L004,8.89473684,36.60738247,0.0,29.74544765
L004,9.65789474,34.35256027,0.0,29.74544765
L004,10.42105263,31.38603105,0.0,29.74544765
L004,11.18421053,31.41284696,0.0,29.74544765
L004,11.94736842,33.00887656,0.0,29.74544765
L004,12.71052632,34.51017718,0.0,29.74544765
L004,13.47368421,32.28869810,0.0,29.74544765
L004,14.23684211,33.83834691,0.0,29.74544765
L004,15.00000000,29.61988177,0.0,29.74544765
L005,0.50000000,37.35614532,0.0,33.55896658
L005,1.26315789,39.04223787,0.0,33.55896658
L005,2.02631579,36.91311140,0.0,33.55896658
L005,2.78947368,35.45247680,0.0,33.55896658
L005,3.55263158,38.65031905,0.0,33.55896658
L005,4.31578947,34.81546825,0.0,33.55896658
L005,5.07894737,36.09921193,0.0,33.55896658
L005,5.84210526,37.73997150,0.0,33.55896658
L005,6.60526316,34.95366992,0.0,33.55896658
L005,7.36842105,41.46964688,0.0,33.55896658
L005,8.13157895,36.26886234,0.0,33.55896658
L005,8.89473684,32.93150931,0.0,33.55896658
L005,9.65789474,38.63708157,0.0,33.55896658
L005,10.42105263,37.27935905,0.0,33.55896658
L005,11.18421053,36.54860345,0.0,33.55896658
L005,11.94736842,37.51810626,0.0,33.55896658
L005,12.71052632,37.79341038,0.0,33.55896658
L005,13.47368421,36.43071143,0.0,33.55896658
L005,14.23684211,37.88768135,0.0,33.55896658
L005,15.00000000,37.34462023,0.0,33.55896658
L006,0.50000000,42.73556761,0.0,37.37248551
L006,1.26315789,39.80676206,0.0,37.37248551
L006,2.02631579,40.00774413,0.0,37.37248551
L006,2.78947368,42.07400218,0.0,37.37248551
L006,3.55263158,42.22266500,0.0,37.37248551
L006,4.31578947,40.74445253,0.0,37.37248551
L006,5.07894737,40.98854399,0.0,37.37248551
L006,5.84210526,42.73679741,0.0,37.37248551
L006,6.60526316,39.05520235,0.0,37.37248551
L006,7.36842105,38.34211737,0.0,37.37248551
L006,8.13157895,42.41015539,0.0,37.37248551
L006,8.89473684,41.57657938,0.0,37.37248551
L006,9.65789474,39.35312483,0.0,37.37248551
L006,10.42105263,40.20447219,0.0,37.37248551
L006,11.18421053,39.23835372,0.0,37.37248551
L006,11.94736842,39.72128707,0.0,37.37248551
L006,12.71052632,43.48153645,0.0,37.37248551
L006,13.47368421,40.88645471,0.0,37.37248551
L006,14.23684211,38.51604285,0.0,37.37248551
L006,15.00000000,41.85192382,0.0,37.37248551
L007,0.50000000,46.12816770,0.0,41.18600444
L007,1.26315789,44.80331086,0.0,41.18600444
L007,2.02631579,44.78629321,0.0,41.18600444
L007,2.78947368,46.07387453,0.0,41.18600444
L007,3.55263158,46.67045946,0.0,41.18600444
L007,4.31578947,44.72053327,0.0,41.18600444
L007,5.07894737,43.67042234,0.0,41.18600444
L007,5.84210526,44.42723987,0.0,41.18600444
L007,6.60526316,47.14090591,0.0,41.18600444
L007,7.36842105,46.67621746,0.0,41.18600444
L007,8.13157895,43.99240019,0.0,41.18600444
L007,8.89473684,51.32137478,0.0,41.18600444
L007,9.65789474,50.58017349,0.0,41.18600444
L007,10.42105263,42.57340210,0.0,41.18600444
L007,11.18421053,47.25177300,0.0,41.18600444
L007,11.94736842,42.69911879,0.0,41.18600444
L007,12.71052632,45.03686298,0.0,41.18600444
L007,13.47368421,48.42886568,0.0,41.18600444
L007,14.23684211,46.67679268,0.0,41.18600444
L007,15.00000000,42.25537159,0.0,41.18600444
L008,0.50000000,50.36984945,0.0,44.99952337
L008,1.26315789,43.07673359,0.0,44.99952337
L008,2.02631579,45.20467916,0.0,44.99952337
L008,2.78947368,49.18512528,0.0,44.99952337
L008,3.55263158,47.07163840,0.0,44.99952337
L008,4.31578947,52.97077515,0.0,44.99952337
L008,5.07894737,49.42624628,0.0,44.99952337
L008,5.84210526,52.23491670,0.0,44.99952337
L008,6.60526316,49.38717417,0.0,44.99952337
L008,7.36842105,49.51462859,0.0,44.99952337
L008,8.13157895,49.52281217,0.0,44.99952337
L008,8.89473684,53.92617553,0.0,44.99952337
L008,9.65789474,53.06961037,0.0,44.99952337
L008,10.42105263,46.35238448,0.0,44.99952337
L008,11.18421053,48.46055879,0.0,44.99952337
L008,11.94736842,53.23757561,0.0,44.99952337
L008,12.71052632,45.40166364,0.0,44.99952337
L008,13.47368421,53.61307078,0.0,44.99952337
L008,14.23684211,50.65604823,0.0,44.99952337
L008,15.00000000,46.59303512,0.0,44.99952337
L009,0.50000000,47.34261424,0.0,48.81303065
L009,1.26315789,53.41911146,0.0,48.81303065
L009,2.02631579,57.90137464,0.0,48.81303065
L009,2.78947368,53.88387927,0.0,48.81303065
L009,3.55263158,54.73542266,0.0,48.81303065
L009,4.31578947,54.55570791,0.0,48.81303065
L009,5.07894737,52.60506968,0.0,48.81303065
L009,5.84210526,54.31718146,0.0,48.81303065
L009,6.60526316,51.58775129,0.0,48.81303065
L009,7.36842105,51.73296790,0.0,48.81303065
L009,8.13157895,50.79954088,0.0,48.81303065
L009,8.89473684,52.26351742,0.0,48.81303065
L009,9.65789474,52.26187107,0.0,48.81303065
L009,10.42105263,53.75645751,0.0,48.81303065
L009,11.18421053,52.33916442,0.0,48.81303065
L009,11.94736842,48.84575870,0.0,48.81303065
L009,12.71052632,50.31548931,0.0,48.81303065
L009,13.47368421,52.54576965,0.0,48.81303065
L009,14.23684211,54.66849662,0.0,48.81303065
L009,15.00000000,52.48851236,0.0,48.81303065
L010,0.50000000,58.54223151,0.0,52.62656123
L010,1.26315789,53.00289649,0.0,52.62656123
L010,2.02631579,60.83475695,0.0,52.62656123
L010,2.78947368,56.09603940,0.0,52.62656123
L010,3.55263158,55.10660908,0.0,52.62656123
L010,4.31578947,57.53157605,0.0,52.62656123
L010,5.07894737,58.71431394,0.0,52.62656123
L010,5.84210526,56.77143536,0.0,52.62656123
L010,6.60526316,59.31529075,0.0,52.62656123
L010,7.36842105,52.34981157,0.0,52.62656123
L010,8.13157895,57.13302665,0.0,52.62656123
L010,8.89473684,59.89233693,0.0,52.62656123
L010,9.65789474,58.79712666,0.0,52.62656123
L010,10.42105263,56.60601544,0.0,52.62656123
L010,11.18421053,58.35471532,0.0,52.62656123
L010,11.94736842,62.46388651,0.0,52.62656123
L010,12.71052632,54.17797685,0.0,52.62656123
L010,13.47368421,58.17239965,0.0,52.62656123
L010,14.23684211,57.78264072,0.0,52.62656123
L010,15.00000000,59.42431303,0.0,52.62656123
L011,0.50000000,58.06736142,0.0,56.44008016
L011,1.26315789,66.51323351,0.0,56.44008016
L011,2.02631579,64.26493047,0.0,56.44008016
L011,2.78947368,68.72103482,0.0,56.44008016
L011,3.55263158,61.82947494,0.0,56.44008016
L011,4.31578947,59.72786949,0.0,56.44008016
L011,5.07894737,56.04865165,0.0,56.44008016
L011,5.84210526,60.12775103,0.0,56.44008016
L011,6.60526316,57.67412590,0.0,56.44008016
L011,7.36842105,55.38865507,0.0,56.44008016
L011,8.13157895,58.91421446,0.0,56.44008016
L011,8.89473684,60.77568573,0.0,56.44008016
L011,9.65789474,61.06726213,0.0,56.44008016
L011,10.42105263,69.54013130,0.0,56.44008016
L011,11.18421053,66.38233818,0.0,56.44008016
L011,11.94736842,62.18495794,0.0,56.44008016
L011,12.71052632,63.79988671,0.0,56.44008016
L011,13.47368421,60.42048943,0.0,56.44008016
L011,14.23684211,60.30728550,0.0,56.44008016
L011,15.00000000,63.11617701,0.0,56.44008016
L012,0.50000000,65.37605709,0.0,60.25359909
L012,1.26315789,71.00517226,0.0,60.25359909
L012,2.02631579,68.21507984,0.0,60.25359909
L012,2.78947368,62.34047886,0.0,60.25359909
L012,3.55263158,60.84358654,0.0,60.25359909
L012,4.31578947,66.26513304,0.0,60.25359909
L012,5.07894737,69.70100407,0.0,60.25359909
L012,5.84210526,62.30549793,0.0,60.25359909
L012,6.60526316,62.68706485,0.0,60.25359909
L012,7.36842105,73.63983570,0.0,60.25359909
L012,8.13157895,65.84095504,0.0,60.25359909
L012,8.89473684,64.65287697,0.0,60.25359909
L012,9.65789474,73.92198333,0.0,60.25359909
L012,10.42105263,64.77656503,0.0,60.25359909
L012,11.18421053,62.03115653,0.0,60.25359909
L012,11.94736842,66.01729418,0.0,60.25359909
L012,12.71052632,61.63779186,0.0,60.25359909
L012,13.47368421,60.53172619,0.0,60.25359909
L012,14.23684211,68.91532483,0.0,60.25359909
L012,15.00000000,63.91132611,0.0,60.25359909
L013,0.50000000,71.61938447,0.0,64.06711802
L013,1.26315789,66.03263916,0.0,64.06711802
L013,2.02631579,69.06327658,0.0,64.06711802
L013,2.78947368,65.60594458,0.0,64.06711802
L013,3.55263158,66.60544086,0.0,64.06711802
L013,4.31578947,76.02451179,0.0,64.06711802
L013,5.07894737,72.52609044,0.0,64.06711802
L013,5.84210526,72.28824702,0.0,64.06711802
L013,6.60526316,69.83106391,0.0,64.06711802
L013,7.36842105,68.68990627,0.0,64.06711802
L013,8.13157895,69.81252877,0.0,64.06711802
L013,8.89473684,68.40050089,0.0,64.06711802
L013,9.65789474,71.70706362,0.0,64.06711802
L013,10.42105263,69.57686445,0.0,64.06711802
L013,11.18421053,70.59620503,0.0,64.06711802
L013,11.94736842,79.26101104,0.0,64.06711802
L013,12.71052632,69.89526230,0.0,64.06711802
L013,13.47368421,66.10349311,0.0,64.06711802
L013,14.23684211,75.47484722,0.0,64.06711802
L013,15.00000000,66.30118855,0.0,64.06711802
L014,0.50000000,70.23202188,0.0,67.88063695
L014,1.26315789,80.77618830,0.0,67.88063695
L014,2.02631579,75.71917396,0.0,67.88063695
L014,2.78947368,70.32916243,0.0,67.88063695
L014,3.55263158,74.43877300,0.0,67.88063695
L014,4.31578947,79.31507325,0.0,67.88063695
L014,5.07894737,70.71580209,0.0,67.88063695
L014,5.84210526,74.86614209,0.0,67.88063695
L014,6.60526316,83.11879889,0.0,67.88063695
L014,7.36842105,73.59800245,0.0,67.88063695
L014,8.13157895,67.89038660,0.0,67.88063695
L014,8.89473684,72.66317476,0.0,67.88063695
L014,9.65789474,73.03340307,0.0,67.88063695
L014,10.42105263,72.14419134,0.0,67.88063695
L014,11.18421053,80.55706322,0.0,67.88063695
L014,11.94736842,74.85237779,0.0,67.88063695
L014,12.71052632,74.22046140,0.0,67.88063695
L014,13.47368421,76.14426923,0.0,67.88063695
L014,14.23684211,74.65769884,0.0,67.88063695
L014,15.00000000,66.93069977,0.0,67.88063695
L015,0.50000000,80.89010156,0.0,71.69414023
L015,1.26315789,80.39027435,0.0,71.69414023
L015,2.02631579,79.76949920,0.0,71.69414023
L015,2.78947368,81.11950661,0.0,71.69414023
L015,3.55263158,82.60929921,0.0,71.69414023
L015,4.31578947,83.67367712,0.0,71.69414023
L015,5.07894737,71.98061874,0.0,71.69414023
L015,5.84210526,75.26918155,0.0,71.69414023
L015,6.60526316,74.24825879,0.0,71.69414023
L015,7.36842105,76.44523456,0.0,71.69414023
L015,8.13157895,79.66632777,0.0,71.69414023
L015,8.89473684,71.24148065,0.0,71.69414023
L015,9.65789474,80.84139286,0.0,71.69414023
L015,10.42105263,72.30252602,0.0,71.69414023
L015,11.18421053,74.33861041,0.0,71.69414023
L015,11.94736842,73.45395797,0.0,71.69414023
L015,12.71052632,76.29588811,0.0,71.69414023
L015,13.47368421,79.48078503,0.0,71.69414023
L015,14.23684211,70.17699794,0.0,71.69414023
L015,15.00000000,84.33197401,0.0,71.69414023
L016,0.50000000,78.40939741,0.0,75.50767481
L016,1.26315789,91.29916905,0.0,75.50767481
L016,2.02631579,76.04605408,0.0,75.50767481
L016,2.78947368,85.94327693,0.0,75.50767481
L016,3.55263158,84.73174900,0.0,75.50767481
L016,4.31578947,81.42594274,0.0,75.50767481
L016,5.07894737,76.48735601,0.0,75.50767481
L016,5.84210526,80.45667818,0.0,75.50767481
L016,6.60526316,87.69792231,0.0,75.50767481
L016,7.36842105,85.92064607,0.0,75.50767481
L016,8.13157895,85.92914492,0.0,75.50767481
L016,8.89473684,88.53293472,0.0,75.50767481
L016,9.65789474,84.39051378,0.0,75.50767481
L016,10.42105263,82.13082028,0.0,75.50767481
L016,11.18421053,85.98145560,0.0,75.50767481
L016,11.94736842,85.25830082,0.0,75.50767481
L016,12.71052632,88.06086274,0.0,75.50767481
L016,13.47368421,84.35335621,0.0,75.50767481
L016,14.23684211,84.90422263,0.0,75.50767481
L016,15.00000000,86.55591300,0.0,75.50767481
L017,0.50000000,86.54770502,0.0,79.32119374
L017,1.26315789,81.85446325,0.0,79.32119374
L017,2.02631579,86.39523828,0.0,79.32119374
L017,2.78947368,86.97691466,0.0,79.32119374
L017,3.55263158,91.42632531,0.0,79.32119374
L017,4.31578947,89.37316104,0.0,79.32119374
L017,5.07894737,84.38109944,0.0,79.32119374
L017,5.84210526,87.54727532,0.0,79.32119374
L017,6.60526316,85.25637243,0.0,79.32119374
L017,7.36842105,84.40950201,0.0,79.32119374
L017,8.13157895,90.07004912,0.0,79.32119374
L017,8.89473684,82.02656150,0.0,79.32119374
L017,9.65789474,91.15026370,0.0,79.32119374
L017,10.42105263,85.06261609,0.0,79.32119374
L017,11.18421053,88.41668772,0.0,79.32119374
L017,11.94736842,84.81612659,0.0,79.32119374
L017,12.71052632,83.68053371,0.0,79.32119374
L017,13.47368421,83.82048990,0.0,79.32119374
L017,14.23684211,90.20382474,0.0,79.32119374
L017,15.00000000,79.20009263,0.0,79.32119374
L018,0.50000000,91.24165204,0.0,83.13471267
L018,1.26315789,87.78856155,0.0,83.13471267
L018,2.02631579,88.40815206,0.0,83.13471267
L018,2.78947368,98.97709873,0.0,83.13471267
L018,3.55263158,87.52788074,0.0,83.13471267
L018,4.31578947,87.36426405,0.0,83.13471267
L018,5.07894737,83.69224225,0.0,83.13471267
L018,5.84210526,82.22559135,0.0,83.13471267
L018,6.60526316,89.61255751,0.0,83.13471267
L018,7.36842105,87.59892281,0.0,83.13471267
L018,8.13157895,93.84089849,0.0,83.13471267
L018,8.89473684,91.62608476,0.0,83.13471267
L018,9.65789474,86.57945060,0.0,83.13471267
L018,10.42105263,97.36758531,0.0,83.13471267
L018,11.18421053,95.69405576,0.0,83.13471267
L018,11.94736842,90.79362173,0.0,83.13471267
L018,12.71052632,94.26129273,0.0,83.13471267
L018,13.47368421,98.47611462,0.0,83.13471267
L018,14.23684211,92.49275265,0.0,83.13471267
L018,15.00000000,88.22635019,0.0,83.13471267
L019,0.50000000,95.42423185,0.0,86.94820971
L019,1.26315789,95.69226429,0.0,86.94820971
L019,2.02631579,96.18497362,0.0,86.94820971
L019,2.78947368,100.30348273,0.0,86.94820971
L019,3.55263158,96.37521211,0.0,86.94820971
L019,4.31578947,87.03189994,0.0,86.94820971
L019,5.07894737,91.07114176,0.0,86.94820971
L019,5.84210526,89.80934581,0.0,86.94820971
L019,6.60526316,96.54995281,0.0,86.94820971
L019,7.36842105,93.59413981,0.0,86.94820971
L019,8.13157895,96.54122172,0.0,86.94820971
L019,8.89473684,92.52334238,0.0,86.94820971
L019,9.65789474,91.41348290,0.0,86.94820971
L019,10.42105263,99.69391466,0.0,86.94820971
L019,11.18421053,96.77993638,0.0,86.94820971
L019,11.94736842,93.73304375,0.0,86.94820971
L019,12.71052632,86.98044460,0.0,86.94820971
L019,13.47368421,88.76550275,0.0,86.94820971
L019,14.23684211,89.25035050,0.0,86.94820971
L019,15.00000000,94.57808993,0.0,86.94820971
